CGNDB ID,Geographical Name,ISO Language Code,Language,Syllabic Form,Generic Term,Generic Category,Concise Code,Toponymic Feature ID,Latitude,Longitude,Location,Province - Territory,Relevance at Scale,Decision Date,Source
IABEM,Kinnaird Lake,und,Undetermined,,Lake,Water Feature,LAKE,0cff6efc849c20c3bf401f4b600c8c55,54.7730556,-111.5194444,"66,67-10-W4",Alberta,1000000,1951-05-03,AB-Ministry of Culture and Status of Women
IABEN,Kinokamau Lake,cre,Cree,,Lake,Water Feature,LAKE,0c82b9b0849c20c3f6092ac5b045133d,53.5780556,-113.6277778,53-25-W4,Alberta,50000,1950-03-02,AB-Ministry of Culture and Status of Women
IAETM,Kinosis,und,Undetermined,,Locality,Populated Place,UNP,0c8466cd849c20c38906b14cb984d87e,56.3319445,-110.9575000,84-7-W4,Alberta,50000,1944-12-09,AB-Ministry of Culture and Status of Women
IASRP,Kinosis Creek,und,Undetermined,,Creek,Water Feature,RIV,0cae00cc849c20c3adeb75a19b4c0ac1,56.3605556,-110.9238889,8-85-6-W4,Alberta,50000,1991-09-04,AB-Ministry of Culture and Status of Women
IAETN,Kinosis Lake,und,Undetermined,,Lake,Water Feature,LAKE,0c846756849c20c35ee27486912e3a6d,56.3322222,-111.0144444,"84,85-7-W4",Alberta,250000,1955-02-02,AB-Ministry of Culture and Status of Women
IAETO,Kinosiu Lake,crk,"nēhiyawēwin, Plains Cree",,Lake,Water Feature,LAKE,0c84670f849c20c3bc2e3032215e7421,54.7147222,-112.2577778,"66-15,16-W4",Alberta,250000,1945-12-08,AB-Ministry of Culture and Status of Women
IABEP,Kinsella,und,Undetermined,,Hamlet,Populated Place,UNP,0cff6f9d849c20c34fc8ed559ee1c44e,53.0002778,-111.5238889,27-46-11-W4,Alberta,1000000,1941-09-11,AB-Ministry of Culture and Status of Women
IABER,Kinuso,und,Undetermined,,Village,Populated Place,VILG,9cde3c56d05411d892e2080020a0f4c9,55.3319440,-115.4352780,23-73-10-W5,Alberta,1000000,1995-01-01,AB-Ministry of Culture and Status of Women
IASYM,Kipeecheechagum Lake,und,Undetermined,,Lake,Water Feature,LAKE,0cb05f85849c20c3520b7d659ea875ab,56.9375000,-113.3916700,35-91-22-W4,Alberta,50000,1992-01-22,AB-Ministry of Culture and Status of Women
IABET,Kipp,und,Undetermined,,Locality,Populated Place,UNP,0cff6fed849c20c3595d5dcf993a864a,49.7588889,-112.9566667,29-9-22-W4,Alberta,250000,1939-12-12,AB-Ministry of Culture and Status of Women
IABEU,Kipp Coulée,und,Undetermined,,Coulée,Terrain Feature,VALL,0c82b9fd849c20c3ea1f94b150d6aa39,49.4361111,-112.4763889,5-19-W4,Alberta,250000,1924-03-31,AB-Ministry of Culture and Status of Women
IARCR,Kipp Lake,und,Undetermined,,Lake,Water Feature,LAKE,0c8a0061849c20c376048c0b1d459a0e,54.1522222,-114.4877778,"59,60-4-W5",Alberta,250000,1986-03-06,AB-Ministry of Culture and Status of Women
IAIYB,Kirby Lake,und,Undetermined,,Lake,Water Feature,LAKE,0d093dfb849c20c38937d322e32ad58e,55.4708333,-110.7694444,"74,75-5,6-W4",Alberta,1000000,1963-04-16,AB-Ministry of Culture and Status of Women
IABEY,Kirk Lake,und,Undetermined,,Lake,Water Feature,LAKE,0c82ba40849c20c3956d3cfd6afa230e,53.5783334,-113.6547222,53-25-W4,Alberta,50000,1963-01-15,AB-Ministry of Culture and Status of Women
IABEX,Kirkcaldy,und,Undetermined,,Locality,Populated Place,UNP,0cff702d849c20c3a4b95757f4c61168,50.3350000,-113.2377778,9-16-24-W4,Alberta,250000,1957-05-02,AB-Ministry of Culture and Status of Women
IADKR,Kirkness Island,und,Undetermined,,Island,Terrain Feature,ISL,0c83c5b6849c20c34d0e8b74ce326fa8,59.7880556,-118.7950000,124-5-W6,Alberta,250000,1972-04-26,AB-Ministry of Culture and Status of Women
IABEZ,Kirkpatrick,und,Undetermined,,Locality,Populated Place,UNP,0c82bac3849c20c364cf3aa1ce5f8805,51.4900000,-112.8294444,24-29-21-W4,Alberta,250000,1955-01-20,AB-Ministry of Culture and Status of Women
IABFA,Kirkpatrick Lake,und,Undetermined,,Lake,Water Feature,LAKE,0c82ba81849c20c3e0a61d6de3242000,51.8702778,-111.3147222,"33,34-9,10-W4",Alberta,1000000,1951-11-01,AB-Ministry of Culture and Status of Women
IABFB,Kiron,und,Undetermined,,Locality,Populated Place,UNP,0c82bb49849c20c3c45d72a2861935bc,52.9266666,-112.6983333,33-45-19-W4,Alberta,50000,1955-01-20,AB-Ministry of Culture and Status of Women
IABFC,Kirriemuir,und,Undetermined,,Locality,Populated Place,UNP,0c82bb06849c20c3b6fb22917190a24b,51.9227778,-110.3122222,13-34-3-W4,Alberta,250000,1951-11-01,AB-Ministry of Culture and Status of Women
IABFD,Kishinena Peak,und,Undetermined,,Peak,Terrain Feature,MTN,781187fcba3411d892e2080020a0f4c9,49.1177778,-114.1488889,2-2-W5,Alberta,50000,1959-03-05,AB-Ministry of Culture and Status of Women
IBAMQ,Kisikawokimaw,ojw,"Western Ojibwe, Anishinaabemowin (Saulteaux)",,Locality,Populated Place,UNP,c3f1d95ac00f47cd8fed0e7d9d18f823,52.7050000,-115.2819444,17-043-09-W5,Alberta,250000,1999-11-04,AB-Ministry of Culture and Status of Women
IABFE,Kiska Creek,und,Undetermined,,Creek,Water Feature,RIV,0c82bb8b849c20c30d4104d296eb2e6c,52.2691667,-116.0525000,38-15-W5,Alberta,250000,1933-02-15,AB-Ministry of Culture and Status of Women
IADKS,Kiskatinaw Lake,cre,Cree,,Lake,Water Feature,LAKE,0c83c576849c20c306aa052edb3c31aa,56.5405555,-111.0030556,87-7-W4,Alberta,250000,1944-12-09,AB-Ministry of Culture and Status of Women
IABFF,Kiskiu Creek,und,Undetermined,,Creek,Water Feature,RIV,0c82bbce849c20c3dcd653473282ceab,54.0113889,-118.2619444,58-2-W6,Alberta,250000,1947-07-03,AB-Ministry of Culture and Status of Women
IARQN,Kitchener Creek,und,Undetermined,,Creek,Water Feature,RIV,8b56509cc6cb11d892e2080020a0f4c9,52.2647222,-117.2986111,,Alberta,50000,1987-08-03,AB-Ministry of Culture and Status of Women
IABQG,Kitscoty,und,Undetermined,,Village,Populated Place,VILG,7f5342ecd05511d892e2080020a0f4c9,53.3419444,-110.3333333,26-50-3-W4,Alberta,1000000,1995-01-01,AB-Ministry of Culture and Status of Women
IABQI,Kitto Lake,und,Undetermined,,Lake,Water Feature,LAKE,0c82f56d849c20c3e24389644a74e749,53.3391667,-114.7022222,29-50-5-W5,Alberta,250000,1950-07-06,AB-Ministry of Culture and Status of Women
IABQJ,Kitty Lake,und,Undetermined,,Lake,Water Feature,LAKE,0c82f601849c20c3f26f5dccf5aee4a7,53.2963889,-110.8291667,9-50-6-W4,Alberta,250000,1940-05-21,AB-Ministry of Culture and Status of Women
IABQK,Klein Lake,und,Undetermined,,Lake,Water Feature,LAKE,0c82f5ae849c20c3f62ab67e99d0e403,51.6183334,-115.3480556,33-30-10-W5,Alberta,50000,1968-06-14,AB-Ministry of Culture and Status of Women
IABQM,Kleskun Creek,mis,Uncoded languages,,Creek,Water Feature,RIV,0c82f642849c20c380965755a4466176,55.3555556,-118.2358333,28-73-2-W6,Alberta,250000,1947-09-04,AB-Ministry of Culture and Status of Women
IAAOZ,Kleskun Hill,mis,Uncoded languages,,Hill,Terrain Feature,MTN,0cff6225849c20c3f7e5382bc822a368,55.2544444,-118.5375000,72-4-W6,Alberta,250000,1928-12-31,AB-Ministry of Culture and Status of Women
IABQN,Kleskun Hill,mis,Uncoded languages,,Locality,Populated Place,UNP,0c82f682849c20c37ae8f788407ef2e2,55.2522222,-118.4833333,24-72-4-W6,Alberta,250000,1953-08-06,AB-Ministry of Culture and Status of Women
IABQU,Knee Hill Valley,und,Undetermined,,Locality,Populated Place,UNP,0c82f7c2849c20c3e38256e397f86be5,51.9702778,-113.6950000,6-35-26-W4,Alberta,250000,1955-01-20,AB-Ministry of Culture and Status of Women
IABQS,Knee Hills,und,Undetermined,,Hills,Terrain Feature,MTN,0c82f77f849c20c3981b57845cefefb3,51.7516666,-113.5450000,32-25-26-W4,Alberta,250000,1955-01-20,AB-Ministry of Culture and Status of Women
IABQQ,Kneehill,und,Undetermined,,Locality,Populated Place,UNP,0c82f70b849c20c3629ac4499e59ee2f,51.4638889,-112.7547222,9-29-20-W4,Alberta,250000,1955-01-20,AB-Ministry of Culture and Status of Women
IATKT,Kneehill County,und,Undetermined,,Municipal District,Administrative Area,MUN1,38c7561bc6ce11d892e2080020a0f4c9,51.6450000,-113.2483333,31-24-W4,Alberta,50000,1998-03-31,AB-Ministry of Culture and Status of Women
IABQT,Kneehills Creek,und,Undetermined,,Creek,Water Feature,RIV,bcd991a1c6cd11d892e2080020a0f4c9,51.4994444,-112.8338889,24-29-21-W4,Alberta,1000000,1955-01-20,AB-Ministry of Culture and Status of Women
IABQV,Knife Mountain,und,Undetermined,,Mountain,Terrain Feature,MTN,0c82f86c849c20c3897166479e852213,53.7736111,-119.1336111,55-8-W6,Alberta,250000,1953-03-05,AB-Ministry of Culture and Status of Women
IADKQ,Knight,und,Undetermined,,Railway Point,Populated Place,UNP,0c83c535849c20c3565feb4074212a77,54.1422222,-116.5833333,1-60-18-W5,Alberta,250000,1974-01-18,AB-Ministry of Culture and Status of Women
IABQW,Knight Creek,und,Undetermined,,Creek,Water Feature,RIV,0c82f82b849c20c393a53ed0fccf9b2e,49.1405555,-112.6516667,2-20-W4,Alberta,250000,1939-12-12,AB-Ministry of Culture and Status of Women
IABQZ,Knights Creek,und,Undetermined,,Creek,Water Feature,RIV,0cff74f0849c20c3445a625b3e9e8359,59.0550000,-112.8936111,116-17-W4,Alberta,250000,1950-11-02,AB-Ministry of Culture and Status of Women
IABRC,Knob Hill,und,Undetermined,,Locality,Populated Place,UNP,0c82f96a849c20c32a56688b64ae22d8,52.9883333,-114.3591667,22-46-3-W5,Alberta,250000,1960-11-03,AB-Ministry of Culture and Status of Women
IARCT,Kohler Coulee,und,Undetermined,,Coulee,Terrain Feature,VALL,0cffec3f849c20c31eb58f4a33aed670,50.1127777,-113.9102778,"20,28,29,33-13-29-W4",Alberta,250000,1986-07-28,AB-Ministry of Culture and Status of Women
IABRG,Konah Lake,und,Undetermined,,Lake,Water Feature,LAKE,0c82f9c8849c20c370ba0fcd1b94e8ff,54.6063889,-111.8505556,11-65-13-W4,Alberta,250000,1951-05-03,AB-Ministry of Culture and Status of Women
IABRH,Koney Island,und,Undetermined,,Island,Terrain Feature,ISL,0c82fa09849c20c3fcf7d2a32a798206,53.4255556,-113.0972222,"51-22,21-W4",Alberta,50000,1957-08-01,AB-Ministry of Culture and Status of Women
IABRI,Kootenay Plains,und,Undetermined,,Plains,Terrain Feature,PLN,0cff753c849c20c3170cb1bc9d7c3a1d,52.0716667,-116.4069444,36-18-W5,Alberta,250000,1928-12-31,AB-Ministry of Culture and Status of Women
IABRK,Kotch Gap,und,Undetermined,,Gap,Terrain Feature,VALL,0c82fa4a849c20c33f4d0214cea89084,50.4366666,-114.4180556,13-18-4-W5,Alberta,50000,1970-02-12,AB-Ministry of Culture and Status of Women
IABRL,Kovach,und,Undetermined,,Locality,Populated Place,UNP,0c82facf849c20c3cac9f93ccec1f716,50.9341667,-115.1488889,23-9-W5,Alberta,50000,1957-05-02,AB-Ministry of Culture and Status of Women
IASQV,Kovach Pond,und,Undetermined,,Pond,Water Feature,LAKE,0cadfcfd849c20c3b3ae1848f405d14e,50.9325000,-115.1355556,1-23-9-W5,Alberta,50000,1991-09-23,AB-Ministry of Culture and Status of Women
IABRN,Krakow,und,Undetermined,,Locality,Populated Place,UNP,52dcafb0c6be11d892e2080020a0f4c9,53.7458333,-112.4430556,15-55-17-W4,Alberta,250000,1980-05-09,AB-Ministry of Culture and Status of Women
IABRO,Krause Lake,und,Undetermined,,Lake,Water Feature,LAKE,0c82fb7e849c20c30f5c91761757e96a,54.6847222,-115.4308333,66-10-W5,Alberta,50000,1958-01-16,AB-Ministry of Culture and Status of Women
IASLY,Kress Lake,und,Undetermined,,Lake,Water Feature,LAKE,0cadf3dd849c20c3a3cea59abfbe147c,57.9800000,-111.1419444,31-103-7-W4,Alberta,50000,1989-06-02,AB-Ministry of Culture and Status of Women
IABRP,Ksituan,und,Undetermined,,Locality,Populated Place,UNP,0cff757d849c20c38eaeef4e58d36a0f,55.8963889,-119.0186111,34-79-7-W6,Alberta,250000,1947-10-07,AB-Ministry of Culture and Status of Women
IABRQ,Ksituan Lake,mis,Uncoded languages,,Lake,Water Feature,LAKE,0c82fbd0849c20c31e18d14fdec8f465,55.8022222,-119.4138889,36-78-10-W6,Alberta,250000,1947-10-07,AB-Ministry of Culture and Status of Women
IABRR,Ksituan River,und,Undetermined,,River,Water Feature,RIV,0c82fc12849c20c38dcb1763e82fd7c4,55.9272223,-118.6716667,11-80-5-W6,Alberta,1000000,1948-03-02,AB-Ministry of Culture and Status of Women
IABRS,Kuntz Creek,und,Undetermined,,Creek,Water Feature,RIV,0cff75be849c20c36294d0147e7cc736,50.1500000,-113.9861111,14-30-W4,Alberta,250000,1957-05-02,AB-Ministry of Culture and Status of Women
IAQTD,Kuusamo,und,Undetermined,,Railway Point,Populated Place,UNP,0cffe330849c20c34986748671013567,52.2969444,-114.1883333,5-26-38-2-W5,Alberta,50000,1984-09-12,AB-Ministry of Culture and Status of Women
IABRU,Kvass Creek,und,Undetermined,,Creek,Water Feature,RIV,0c82fc80849c20c3747cbb0bc0aa4271,53.6838889,-119.0394444,54-8-W6,Alberta,250000,1957-10-03,AB-Ministry of Culture and Status of Women
IABRV,Kvass Creek Trail,und,Undetermined,,Trail,Constructed Feature,ROAD,9cf45c68d05411d892e2080020a0f4c9,53.7708333,-119.3541667,54-9-W6,Alberta,250000,1980-08-10,AB-Ministry of Culture and Status of Women
IABRW,Kvass Flats,und,Undetermined,,Flats,Terrain Feature,BCH,0c82fcc1849c20c3264a99dde2074669,53.8036111,-119.2577778,55-56-9-W6,Alberta,50000,1953-03-05,AB-Ministry of Culture and Status of Women
IABRX,Kyiskap Creek,und,Undetermined,,Creek,Water Feature,RIV,0c82fdb9849c20c31a672610737271b1,49.8005555,-113.5475000,10-27-W4,Alberta,250000,1954-07-08,AB-Ministry of Culture and Status of Women
IABRY,La Biche River,und,Undetermined,,River,Water Feature,RIV,0c82fd26849c20c3092200b3b5af5c07,55.0136111,-112.7338889,31-69-18-W4,Alberta,2000000,1945-12-08,AB-Ministry of Culture and Status of Women
IAKFT,La Butte,und,Undetermined,,Butte,Terrain Feature,MTN,0c86e9a9849c20c3b3b3601b15c8b84a,59.4111111,-111.4286111,120-9-W4,Alberta,250000,1929-06-12,AB-Ministry of Culture and Status of Women
IABSB,La Butte Creek,und,Undetermined,,Creek,Water Feature,RIV,0c82fee9849c20c3dee4b24983dfb1ab,59.4202778,-111.4705556,120-9-W4,Alberta,1000000,1929-06-30,AB-Ministry of Culture and Status of Women
IABSQ,La Corey,und,Undetermined,,Locality,Populated Place,UNP,0c82ffba849c20c3e292bac139575784,54.4433334,-110.7594444,13-63-6-W4,Alberta,250000,1950-06-02,AB-Ministry of Culture and Status of Women
IABSR,La Coulotte Peak,und,Undetermined,,Peak,Terrain Feature,MTN,52e73701c6be11d892e2080020a0f4c9,49.1997222,-114.3180556,3-3-W5,Alberta,50000,1958-08-07,AB-Ministry of Culture and Status of Women
IABSS,La Coulotte Ridge,und,Undetermined,,Ridge,Terrain Feature,MTN,5972a231ba3411d892e2080020a0f4c9,49.1866666,-114.2919444,2-2-W5,Alberta,250000,1924-03-31,AB-Ministry of Culture and Status of Women
IABST,La Crèche Mountain,und,Undetermined,,Mountain,Terrain Feature,MTN,0c830114849c20c348e8fd16308216e7,53.9838889,-119.9672222,58-14-W6,Alberta,250000,1927-07-31,AB-Ministry of Culture and Status of Women
IADSC,La Crête,und,Undetermined,,Hamlet,Populated Place,UNP,0cff9103849c20c364f10e0b09e0e3d3,58.1863889,-116.4102778,9-106-15-W5,Alberta,7500000,1955-11-03,AB-Ministry of Culture and Status of Women
IACFG,La Glace,und,Undetermined,,Hamlet,Populated Place,UNP,0c833afa849c20c3b4a4f27bec10347b,55.4027778,-119.1541667,10-74-8-W6,Alberta,1000000,1947-10-07,AB-Ministry of Culture and Status of Women
IACFH,La Glace Lake,und,Undetermined,,Lake,Water Feature,LAKE,0c833bd0849c20c348f3a096d2e23125,55.3850000,-119.2422222,"73,74-8,9-W6",Alberta,250000,1947-10-07,AB-Ministry of Culture and Status of Women
IAMBM,La Petite Rivière Jaillante,und,Undetermined,,River,Water Feature,RIV,0c87e440849c20c340477bb952f9bfbe,55.1885560,-112.8201670,35-71-19-W4,Alberta,250000,1954-02-03,AB-Ministry of Culture and Status of Women
IABSA,Labuma,und,Undetermined,,Locality,Populated Place,UNP,0c82fdfa849c20c33e36b76e727b8b9a,52.3355555,-113.7991667,10-39-27-W4,Alberta,250000,1937-06-01,AB-Ministry of Culture and Status of Women
IABRZ,Labyrinth Lake,und,Undetermined,,Lake,Water Feature,LAKE,0c82fe3a849c20c3e63074fdb7d555ae,53.1147223,-113.1941667,48-22-W4,Alberta,250000,1950-05-02,AB-Ministry of Culture and Status of Women
IARUN,Labyrinth Mountain,und,Undetermined,,Mountain,Terrain Feature,MTN,0c8a0c61849c20c3ac0c7fd7bf9dba21,51.6941667,-115.4747222,34-31-11-W5,Alberta,250000,1987-05-05,AB-Ministry of Culture and Status of Women
IAQZY,Lac Athabasca,crk,"nēhiyawēwin, Plains Cree",,Lake,Water Feature,LAKE,6fbf4014ba3411d892e2080020a0f4c9,59.3669823,-108.0009763,,Alberta,5000000,1983-11-23,Geographical Names Board of Canada
IAECO,Lac Bellevue,und,Undetermined,,Lake,Water Feature,LAKE,0c84197f849c20c3546aae30d4006003,53.8130556,-111.3327778,"56-9,10-W4",Alberta,1000000,1941-09-11,AB-Ministry of Culture and Status of Women
IABSD,Lac Bellevue,und,Undetermined,,Locality,Populated Place,UNP,0c82ff70849c20c3cc7c5fd3508f5901,53.8422222,-111.3402778,7-56-9-W4,Alberta,250000,1941-09-11,AB-Ministry of Culture and Status of Women
IAEEN,Lac Berard,und,Undetermined,,Lake,Water Feature,LAKE,0c8425f7849c20c350a6120421984f6b,53.8936111,-111.4313889,4-57-10-W4,Alberta,250000,1941-09-11,AB-Ministry of Culture and Status of Women
IAJHD,Lac Brosseau,und,Undetermined,,Lake,Water Feature,LAKE,0cffb4f9849c20c3668bfd659df24da3,53.8377777,-111.6541667,56-12-W4,Alberta,250000,1941-09-11,AB-Ministry of Culture and Status of Women
IAKKL,Lac Canard,und,Undetermined,,Lake,Water Feature,LAKE,0c86feab849c20c3b1dd0324fd139e7c,53.8819444,-111.3500000,36-56-10-W4,Alberta,250000,1941-09-11,AB-Ministry of Culture and Status of Women
IANLB,Lac Coté,und,Undetermined,,Lake,Water Feature,LAKE,0c8896e3849c20c3bbd6ad8d11131e8e,53.6472222,-111.0102778,5-54-7-W4,Alberta,250000,1940-05-21,AB-Ministry of Culture and Status of Women
IAOHJ,Lac Cyr,und,Undetermined,,Lake,Water Feature,LAKE,0c89056a849c20c345a10721fcd25537,53.9202778,-111.4511111,57-10-W4,Alberta,250000,1941-09-11,AB-Ministry of Culture and Status of Women
IAQBK,Lac Delorme,und,Undetermined,,Lake,Water Feature,LAKE,0c89c163849c20c3fddbedcf23fcc61b,53.8966666,-111.1502778,5-57-8-W4,Alberta,250000,1941-09-11,AB-Ministry of Culture and Status of Women
IAQCK,Lac Deroches,und,Undetermined,,Lake,Water Feature,LAKE,0c89c65e849c20c34c20c75acc3f4350,53.0480555,-111.5366667,15-47-11-W4,Alberta,250000,1941-09-11,AB-Ministry of Culture and Status of Women
IABQC,Lac Dufrance,und,Undetermined,,Lake,Water Feature,LAKE,0c82f469849c20c3aed4b146b86b423c,53.7716667,-110.0816667,55-1-W4,Alberta,250000,1940-05-21,AB-Ministry of Culture and Status of Women
IACMN,Lac Dufresne,und,Undetermined,,Lake,Water Feature,LAKE,0c835f87849c20c36b593b7746cb5c6d,53.8925000,-110.8663889,5-57-6-W4,Alberta,250000,1940-05-21,AB-Ministry of Culture and Status of Women
IACQA,Lac Emilien,und,Undetermined,,Lake,Water Feature,LAKE,0c8372db849c20c3841bde50e1c9d754,53.5458333,-111.1227778,53-8-W4,Alberta,250000,1941-09-11,AB-Ministry of Culture and Status of Women
IAFAX,Lac Flammand,und,Undetermined,,Lake,Water Feature,LAKE,0c847fce849c20c33a62d370c3fc28d1,53.9083333,-111.0922222,11-57-8-W4,Alberta,250000,1941-09-11,AB-Ministry of Culture and Status of Women
IAJXB,Lac Hivon,und,Undetermined,,Lake,Water Feature,LAKE,0c86c6fc849c20c3313ca4ad7efae6d7,53.5988889,-111.0883333,53-8-W4,Alberta,250000,1941-09-11,AB-Ministry of Culture and Status of Women
IABSI,Lac La Biche,und,Undetermined,,Hamlet,Populated Place,UNP,7aeeafead05511d892e2080020a0f4c9,54.7702778,-111.9791667,06-067-13-W4,Alberta,7500000,2007-08-01,AB-Ministry of Culture and Status of Women
IBAMI,Lac La Biche County,und,Undetermined,,Specialized Municipality,Administrative Area,MUN1,1b0dfd2be4b149b58520e92e5b37d621,55.2669444,-111.7963889,28-072-12-W4,Alberta,50000,2007-08-01,AB-Ministry of Culture and Status of Women
IABSJ,Lac La Biche Mission,und,Undetermined,,Hamlet,Populated Place,UNP,75bc53f8c5f711d892e2080020a0f4c9,54.8236111,-112.0922222,29-67-14-W4,Alberta,250000,1974-12-31,AB-Ministry of Culture and Status of Women
IACEX,Lac Lacroix,und,Undetermined,,Lake,Water Feature,LAKE,0d025622849c20c3934d5ff0197a816f,54.6608333,-111.8505556,65-13-W4,Alberta,250000,1951-05-03,AB-Ministry of Culture and Status of Women
IADGO,Lac Letendre,und,Undetermined,,Lake,Water Feature,LAKE,0c83b4ab849c20c3fc0db4d4fbbc756e,53.0827778,-111.5719444,29-47-11-W4,Alberta,250000,1941-09-11,AB-Ministry of Culture and Status of Women
IAEUW,Lac Loranger,und,Undetermined,,Lake,Water Feature,LAKE,0c846c4b849c20c350dec970bf6315d1,53.1405555,-111.5180556,48-11-W4,Alberta,250000,1941-09-11,AB-Ministry of Culture and Status of Women
IAFNE,Lac Magloire,und,Undetermined,,Lake,Water Feature,LAKE,0c84c8ae849c20c315b8715e4ca56a15,55.8705556,-117.1752778,79-21-W5,Alberta,1000000,1948-02-06,AB-Ministry of Culture and Status of Women
IABSL,Lac Magloire,und,Undetermined,,Former Locality,Populated Place,UNP,bce44002c6cd11d892e2080020a0f4c9,55.8425000,-117.2113889,9-79-21-W5,Alberta,50000,1988-12-31,AB-Ministry of Culture and Status of Women
IAPZR,Lac Patenaude,und,Undetermined,,Lake,Water Feature,LAKE,0c89ba77849c20c3282fa66cc9c791bc,53.7452777,-110.0638889,15-55-1-W4,Alberta,50000,1940-05-21,AB-Ministry of Culture and Status of Women
IABXG,Lac Poitras,und,Undetermined,,Lake,Water Feature,LAKE,0c831ac5849c20c3cf0522789c5f3a2c,53.8583334,-111.5088889,24-56-11-W4,Alberta,250000,1941-09-11,AB-Ministry of Culture and Status of Women
IAGHM,Lac Saint Cyr,und,Undetermined,,Lake,Water Feature,LAKE,0c852258849c20c37a5de6783032a746,53.8969444,-111.1919444,"57-8,9-W4",Alberta,250000,1941-09-11,AB-Ministry of Culture and Status of Women
IAGLH,Lac Santé,und,Undetermined,,Lake,Water Feature,LAKE,0c853a83849c20c392c92582ccc3bf92,53.8425000,-111.5538889,56-11-W4,Alberta,1000000,1941-09-11,AB-Ministry of Culture and Status of Women
